nohup: ignoring input
J = 0.0
After sweep 12 energy=-37.172985044751144  maxlinkdim=500 maxerr=1.54E-04 time=13.575
After sweep 13 energy=-37.17528671972164  maxlinkdim=600 maxerr=1.16E-04 time=14.427
After sweep 14 energy=-37.17677861856504  maxlinkdim=700 maxerr=7.81E-05 time=17.668
After sweep 15 energy=-37.177732409441596  maxlinkdim=800 maxerr=5.27E-05 time=21.002
After sweep 16 energy=-37.1783470815511  maxlinkdim=900 maxerr=3.53E-05 time=24.386
After sweep 17 energy=-37.17873577523018  maxlinkdim=1000 maxerr=2.58E-05 time=29.459
After sweep 18 energy=-37.17899915079058  maxlinkdim=1100 maxerr=1.94E-05 time=33.699
After sweep 19 energy=-37.17917938693005  maxlinkdim=1200 maxerr=1.49E-05 time=37.872
After sweep 20 energy=-37.179305619083785  maxlinkdim=1300 maxerr=1.15E-05 time=45.069
After sweep 21 energy=-37.17939533514762  maxlinkdim=1400 maxerr=8.99E-06 time=50.016
After sweep 22 energy=-37.179460069555425  maxlinkdim=1500 maxerr=7.41E-06 time=56.556
After sweep 23 energy=-37.17950685641954  maxlinkdim=1600 maxerr=6.17E-06 time=64.408
After sweep 24 energy=-37.179542081319994  maxlinkdim=1700 maxerr=5.19E-06 time=70.634
After sweep 25 energy=-37.17957014918905  maxlinkdim=1800 maxerr=4.36E-06 time=79.328
After sweep 26 energy=-37.17959159259447  maxlinkdim=1900 maxerr=3.69E-06 time=85.770
After sweep 27 energy=-37.17960903873813  maxlinkdim=2000 maxerr=3.12E-06 time=95.988
After sweep 28 energy=-37.17960903734524  maxlinkdim=2000 maxerr=3.14E-06 time=99.011
After sweep 29 energy=-37.179609067706664  maxlinkdim=2000 maxerr=3.14E-06 time=99.461
After sweep 30 energy=-37.179609067633564  maxlinkdim=2000 maxerr=3.14E-06 time=97.848
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-29.33637605053692  maxlinkdim=10 maxerr=1.58E-02 time=2.755
After sweep 2 energy=-33.018700769794364  maxlinkdim=20 maxerr=5.62E-03 time=3.698
After sweep 3 energy=-35.37156105650379  maxlinkdim=40 maxerr=7.80E-03 time=4.794
After sweep 4 energy=-36.18207458071318  maxlinkdim=75 maxerr=1.43E-03 time=6.300
After sweep 5 energy=-36.43646513089356  maxlinkdim=100 maxerr=1.30E-03 time=6.716
After sweep 6 energy=-36.64980052232147  maxlinkdim=150 maxerr=7.54E-04 time=6.799
After sweep 7 energy=-36.738786244207915  maxlinkdim=200 maxerr=5.59E-04 time=8.371
After sweep 8 energy=-36.76907128645615  maxlinkdim=250 maxerr=3.77E-04 time=8.700
After sweep 9 energy=-36.780615432953  maxlinkdim=300 maxerr=2.73E-04 time=9.595
After sweep 10 energy=-36.7871675119714  maxlinkdim=350 maxerr=2.12E-04 time=10.888
After sweep 11 energy=-36.79126968625049  maxlinkdim=400 maxerr=1.71E-04 time=11.692
After sweep 12 energy=-36.79587013603465  maxlinkdim=500 maxerr=1.10E-04 time=13.774
After sweep 13 energy=-36.79809525186739  maxlinkdim=600 maxerr=7.41E-05 time=14.932
After sweep 14 energy=-36.79929906226711  maxlinkdim=700 maxerr=5.32E-05 time=17.023
After sweep 15 energy=-36.80003397470311  maxlinkdim=800 maxerr=3.89E-05 time=20.363
After sweep 16 energy=-36.80049966725261  maxlinkdim=900 maxerr=2.94E-05 time=23.060
After sweep 17 energy=-36.80081752510763  maxlinkdim=1000 maxerr=2.26E-05 time=29.143
After sweep 18 energy=-36.80103273828092  maxlinkdim=1100 maxerr=1.77E-05 time=31.495
After sweep 19 energy=-36.8011833352776  maxlinkdim=1200 maxerr=1.39E-05 time=37.551
After sweep 20 energy=-36.80128861737094  maxlinkdim=1300 maxerr=1.11E-05 time=46.612
After sweep 21 energy=-36.801365777958864  maxlinkdim=1400 maxerr=8.90E-06 time=49.151
After sweep 22 energy=-36.80142399901834  maxlinkdim=1500 maxerr=7.18E-06 time=57.887
After sweep 23 energy=-36.80146835407909  maxlinkdim=1600 maxerr=5.82E-06 time=64.284
After sweep 24 energy=-36.80150210972617  maxlinkdim=1700 maxerr=4.77E-06 time=70.481
After sweep 25 energy=-36.80152810059902  maxlinkdim=1800 maxerr=3.94E-06 time=77.971
After sweep 26 energy=-36.80154874868127  maxlinkdim=1900 maxerr=3.26E-06 time=89.211
After sweep 27 energy=-36.80156506751349  maxlinkdim=2000 maxerr=2.72E-06 time=96.838
After sweep 28 energy=-36.801565078895685  maxlinkdim=2000 maxerr=2.74E-06 time=99.516
After sweep 29 energy=-36.801565081903874  maxlinkdim=2000 maxerr=2.74E-06 time=98.989
After sweep 30 energy=-36.80156508155223  maxlinkdim=2000 maxerr=2.74E-06 time=97.550
J = 2.55
After sweep 1 energy=-31.261952230382022  maxlinkdim=10 maxerr=1.92E-02 time=2.621
After sweep 2 energy=-34.06561211987447  maxlinkdim=20 maxerr=1.15E-02 time=4.032
After sweep 3 energy=-35.723499204508435  maxlinkdim=40 maxerr=5.23E-03 time=4.022
After sweep 4 energy=-36.69579000536295  maxlinkdim=75 maxerr=1.85E-03 time=5.784
After sweep 5 energy=-37.2851201520918  maxlinkdim=100 maxerr=1.84E-03 time=5.773
After sweep 6 energy=-37.56424025850312  maxlinkdim=150 maxerr=9.01E-04 time=6.377
After sweep 7 energy=-37.63407082085362  maxlinkdim=200 maxerr=5.56E-04 time=7.108
After sweep 8 energy=-37.66101455755767  maxlinkdim=250 maxerr=4.02E-04 time=8.355
After sweep 9 energy=-37.673313650704074  maxlinkdim=300 maxerr=3.54E-04 time=8.920
After sweep 10 energy=-37.68036213476165  maxlinkdim=350 maxerr=2.86E-04 time=10.834
After sweep 11 energy=-37.68460786515093  maxlinkdim=400 maxerr=2.21E-04 time=11.261
After sweep 12 energy=-37.68909769760182  maxlinkdim=500 maxerr=1.59E-04 time=12.801
After sweep 13 energy=-37.69151772673046  maxlinkdim=600 maxerr=1.18E-04 time=15.158
After sweep 14 energy=-37.693056595866736  maxlinkdim=700 maxerr=8.07E-05 time=17.772
After sweep 15 energy=-37.69402496168002  maxlinkdim=800 maxerr=5.49E-05 time=20.029
After sweep 16 energy=-37.69464424184798  maxlinkdim=900 maxerr=3.72E-05 time=23.073
After sweep 17 energy=-37.69504533335278  maxlinkdim=1000 maxerr=2.70E-05 time=27.328
After sweep 18 energy=-37.69532007342412  maxlinkdim=1100 maxerr=2.02E-05 time=33.249
After sweep 19 energy=-37.695504496152815  maxlinkdim=1200 maxerr=1.55E-05 time=39.011
After sweep 20 energy=-37.69563804126559  maxlinkdim=1300 maxerr=1.20E-05 time=44.230
After sweep 21 energy=-37.69573029058322  maxlinkdim=1400 maxerr=9.34E-06 time=52.001
After sweep 22 energy=-37.69579851088823  maxlinkdim=1500 maxerr=7.63E-06 time=59.820
After sweep 23 energy=-37.695846921950036  maxlinkdim=1600 maxerr=6.39E-06 time=62.951
After sweep 24 energy=-37.695883513782945  maxlinkdim=1700 maxerr=5.38E-06 time=69.009
After sweep 25 energy=-37.69591211891266  maxlinkdim=1800 maxerr=4.56E-06 time=78.686
After sweep 26 energy=-37.6959346796464  maxlinkdim=1900 maxerr=3.86E-06 time=88.901
After sweep 27 energy=-37.6959527511004  maxlinkdim=2000 maxerr=3.26E-06 time=96.235
After sweep 28 energy=-37.69595289399395  maxlinkdim=2000 maxerr=3.28E-06 time=96.431
After sweep 29 energy=-37.69595284437928  maxlinkdim=2000 maxerr=3.28E-06 time=99.318
After sweep 30 energy=-37.69595286974743  maxlinkdim=2000 maxerr=3.28E-06 time=97.313
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-30.98413921747724  maxlinkdim=10 maxerr=9.68E-03 time=2.793
After sweep 2 energy=-34.03469993734669  maxlinkdim=20 maxerr=1.67E-02 time=3.450
After sweep 3 energy=-36.02553679972271  maxlinkdim=40 maxerr=4.61E-03 time=4.441
After sweep 4 energy=-36.7667975311454  maxlinkdim=75 maxerr=3.22E-03 time=6.421
After sweep 5 energy=-37.02610548791377  maxlinkdim=100 maxerr=1.63E-03 time=6.301
After sweep 6 energy=-37.168012097614074  maxlinkdim=150 maxerr=1.07E-03 time=6.232
After sweep 7 energy=-37.2364094218039  maxlinkdim=200 maxerr=6.23E-04 time=7.522
After sweep 8 energy=-37.26284585838439  maxlinkdim=250 maxerr=3.81E-04 time=8.557
After sweep 9 energy=-37.27380014471306  maxlinkdim=300 maxerr=2.77E-04 time=9.915
After sweep 10 energy=-37.28028982226327  maxlinkdim=350 maxerr=2.17E-04 time=10.211
After sweep 11 energy=-37.28445903787661  maxlinkdim=400 maxerr=1.75E-04 time=11.831
After sweep 12 energy=-37.289186552579764  maxlinkdim=500 maxerr=1.15E-04 time=14.547
After sweep 13 energy=-37.29150061003742  maxlinkdim=600 maxerr=7.73E-05 time=14.766
After sweep 14 energy=-37.29276119066272  maxlinkdim=700 maxerr=5.67E-05 time=17.858
After sweep 15 energy=-37.293531916179745  maxlinkdim=800 maxerr=4.14E-05 time=20.038
After sweep 16 energy=-37.29402273906019  maxlinkdim=900 maxerr=3.13E-05 time=23.734
After sweep 17 energy=-37.29435601744566  maxlinkdim=1000 maxerr=2.40E-05 time=28.864
After sweep 18 energy=-37.29458430416075  maxlinkdim=1100 maxerr=1.89E-05 time=35.082
After sweep 19 energy=-37.29474459731236  maxlinkdim=1200 maxerr=1.49E-05 time=39.024
After sweep 20 energy=-37.29485744962463  maxlinkdim=1300 maxerr=1.19E-05 time=42.463
After sweep 21 energy=-37.29493888899217  maxlinkdim=1400 maxerr=9.58E-06 time=50.626
After sweep 22 energy=-37.295001559618115  maxlinkdim=1500 maxerr=7.74E-06 time=57.337
After sweep 23 energy=-37.29504888786128  maxlinkdim=1600 maxerr=6.28E-06 time=61.006
After sweep 24 energy=-37.295084922363586  maxlinkdim=1700 maxerr=5.16E-06 time=72.204
After sweep 25 energy=-37.29511293609083  maxlinkdim=1800 maxerr=4.26E-06 time=80.065
After sweep 26 energy=-37.2951350636048  maxlinkdim=1900 maxerr=3.53E-06 time=89.134
After sweep 27 energy=-37.29515263802787  maxlinkdim=2000 maxerr=2.95E-06 time=94.172
After sweep 28 energy=-37.29515275298526  maxlinkdim=2000 maxerr=2.96E-06 time=97.438
After sweep 29 energy=-37.2951527516054  maxlinkdim=2000 maxerr=2.97E-06 time=101.553
After sweep 30 energy=-37.29515275110541  maxlinkdim=2000 maxerr=2.97E-06 time=102.545
J = 3.0
After sweep 1 energy=-31.04563463109013  maxlinkdim=10 maxerr=1.31E-02 time=3.597
After sweep 2 energy=-35.772488328888045  maxlinkdim=20 maxerr=6.99E-03 time=4.782
After sweep 3 energy=-37.81762037142572  maxlinkdim=40 maxerr=6.60E-03 time=6.331
After sweep 4 energy=-39.05886933487699  maxlinkdim=75 maxerr=1.76E-03 time=8.107
After sweep 5 energy=-39.729255594620014  maxlinkdim=100 maxerr=1.36E-03 time=6.225
After sweep 6 energy=-40.03035162475551  maxlinkdim=150 maxerr=8.29E-04 time=6.195
After sweep 7 energy=-40.097519727468274  maxlinkdim=200 maxerr=7.64E-04 time=7.067
After sweep 8 energy=-40.12468885412775  maxlinkdim=250 maxerr=5.40E-04 time=8.635
After sweep 9 energy=-40.137733664440844  maxlinkdim=300 maxerr=4.12E-04 time=12.028
After sweep 10 energy=-40.14551754446054  maxlinkdim=350 maxerr=3.14E-04 time=11.605
After sweep 11 energy=-40.150123728497455  maxlinkdim=400 maxerr=2.57E-04 time=13.072
After sweep 12 energy=-40.15527811456166  maxlinkdim=500 maxerr=1.76E-04 time=12.506
After sweep 13 energy=-40.158115564841744  maxlinkdim=600 maxerr=1.29E-04 time=16.440
After sweep 14 energy=-40.15983284207937  maxlinkdim=700 maxerr=8.93E-05 time=17.590
After sweep 15 energy=-40.160878728524644  maxlinkdim=800 maxerr=6.29E-05 time=19.909
After sweep 16 energy=-40.161542378796206  maxlinkdim=900 maxerr=4.44E-05 time=28.351
After sweep 17 energy=-40.16197862440433  maxlinkdim=1000 maxerr=3.20E-05 time=28.165
After sweep 18 energy=-40.16228914005532  maxlinkdim=1100 maxerr=2.32E-05 time=34.328
After sweep 19 energy=-40.16249407871804  maxlinkdim=1200 maxerr=1.75E-05 time=42.715
After sweep 20 energy=-40.162637398068725  maxlinkdim=1300 maxerr=1.35E-05 time=42.043
After sweep 21 energy=-40.16273805765689  maxlinkdim=1400 maxerr=1.08E-05 time=53.733
After sweep 22 energy=-40.16281264786203  maxlinkdim=1500 maxerr=8.69E-06 time=60.214
After sweep 23 energy=-40.16287011152267  maxlinkdim=1600 maxerr=7.14E-06 time=72.846
After sweep 24 energy=-40.16291157663841  maxlinkdim=1700 maxerr=5.99E-06 time=80.629
After sweep 25 energy=-40.162942966429966  maxlinkdim=1800 maxerr=5.07E-06 time=80.190
After sweep 26 energy=-40.16296801079668  maxlinkdim=1900 maxerr=4.29E-06 time=87.835
After sweep 27 energy=-40.16298807593453  maxlinkdim=2000 maxerr=3.69E-06 time=98.329
After sweep 28 energy=-40.162988057054065  maxlinkdim=2000 maxerr=3.71E-06 time=100.272
After sweep 29 energy=-40.16298802302778  maxlinkdim=2000 maxerr=3.71E-06 time=99.835
After sweep 30 energy=-40.1629880204785  maxlinkdim=2000 maxerr=3.71E-06 time=99.469
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-31.72993571494817  maxlinkdim=10 maxerr=5.60E-03 time=3.773
After sweep 2 energy=-36.26416933551054  maxlinkdim=20 maxerr=2.30E-03 time=3.589
After sweep 3 energy=-37.670335330768424  maxlinkdim=40 maxerr=4.34E-03 time=5.609
After sweep 4 energy=-38.7806235611299  maxlinkdim=75 maxerr=1.68E-03 time=4.861
After sweep 5 energy=-39.1425789059911  maxlinkdim=100 maxerr=1.67E-03 time=5.611
After sweep 6 energy=-39.42710017707798  maxlinkdim=150 maxerr=8.16E-04 time=10.358
After sweep 7 energy=-39.5706199317792  maxlinkdim=200 maxerr=6.44E-04 time=10.722
After sweep 8 energy=-39.60533343259632  maxlinkdim=250 maxerr=4.27E-04 time=8.794
After sweep 9 energy=-39.61776575468919  maxlinkdim=300 maxerr=3.07E-04 time=9.636
After sweep 10 energy=-39.62479188103133  maxlinkdim=350 maxerr=2.44E-04 time=13.914
After sweep 11 energy=-39.629332293961134  maxlinkdim=400 maxerr=1.95E-04 time=13.487
After sweep 12 energy=-39.63448222801636  maxlinkdim=500 maxerr=1.29E-04 time=13.826
After sweep 13 energy=-39.637080366463856  maxlinkdim=600 maxerr=9.16E-05 time=17.737
After sweep 14 energy=-39.63854219345572  maxlinkdim=700 maxerr=6.72E-05 time=17.289
After sweep 15 energy=-39.63945191180569  maxlinkdim=800 maxerr=4.99E-05 time=21.499
After sweep 16 energy=-39.640031700805274  maxlinkdim=900 maxerr=3.80E-05 time=29.879
After sweep 17 energy=-39.640418631678216  maxlinkdim=1000 maxerr=2.93E-05 time=30.849
After sweep 18 energy=-39.64068758303855  maxlinkdim=1100 maxerr=2.32E-05 time=37.417
After sweep 19 energy=-39.64088019143748  maxlinkdim=1200 maxerr=1.84E-05 time=39.220
After sweep 20 energy=-39.64101775941408  maxlinkdim=1300 maxerr=1.48E-05 time=48.011
After sweep 21 energy=-39.641119964930425  maxlinkdim=1400 maxerr=1.20E-05 time=62.334
After sweep 22 energy=-39.641196680474415  maxlinkdim=1500 maxerr=9.70E-06 time=54.518
After sweep 23 energy=-39.641254666581396  maxlinkdim=1600 maxerr=7.96E-06 time=72.620
After sweep 24 energy=-39.64129915928833  maxlinkdim=1700 maxerr=6.55E-06 time=72.856
After sweep 25 energy=-39.641334549453546  maxlinkdim=1800 maxerr=5.44E-06 time=78.710
After sweep 26 energy=-39.641362665581376  maxlinkdim=1900 maxerr=4.52E-06 time=100.234
After sweep 27 energy=-39.64138517000756  maxlinkdim=2000 maxerr=3.79E-06 time=114.023
After sweep 28 energy=-39.641385280824075  maxlinkdim=2000 maxerr=3.82E-06 time=158.776
After sweep 29 energy=-39.64138526944815  maxlinkdim=2000 maxerr=3.82E-06 time=167.296
After sweep 30 energy=-39.64138527542086  maxlinkdim=2000 maxerr=3.82E-06 time=158.575
J = 3.5
After sweep 1 energy=-35.448486480738325  maxlinkdim=10 maxerr=1.44E-02 time=8.654
After sweep 2 energy=-39.33786828964772  maxlinkdim=20 maxerr=1.67E-02 time=9.271
After sweep 3 energy=-41.61568765548802  maxlinkdim=40 maxerr=5.95E-03 time=6.151
After sweep 4 energy=-42.57947063844146  maxlinkdim=75 maxerr=3.39E-03 time=5.056
After sweep 5 energy=-42.82454967483197  maxlinkdim=100 maxerr=1.85E-03 time=6.253
After sweep 6 energy=-42.988775084791875  maxlinkdim=150 maxerr=9.41E-04 time=6.387
After sweep 7 energy=-43.055087557491774  maxlinkdim=200 maxerr=9.25E-04 time=6.731
After sweep 8 energy=-43.09023353030668  maxlinkdim=250 maxerr=6.86E-04 time=7.869
After sweep 9 energy=-43.10969161723192  maxlinkdim=300 maxerr=4.80E-04 time=8.688
After sweep 10 energy=-43.119520264866296  maxlinkdim=350 maxerr=3.49E-04 time=10.077
After sweep 11 energy=-43.12492371251374  maxlinkdim=400 maxerr=2.88E-04 time=9.837
After sweep 12 energy=-43.13111513171922  maxlinkdim=500 maxerr=2.01E-04 time=11.415
After sweep 13 energy=-43.134469425600415  maxlinkdim=600 maxerr=1.50E-04 time=12.500
After sweep 14 energy=-43.13651694589745  maxlinkdim=700 maxerr=1.02E-04 time=15.537
After sweep 15 energy=-43.1377645175523  maxlinkdim=800 maxerr=7.20E-05 time=20.481
After sweep 16 energy=-43.13853586759654  maxlinkdim=900 maxerr=5.28E-05 time=21.816
After sweep 17 energy=-43.139033483343674  maxlinkdim=1000 maxerr=3.90E-05 time=25.399
After sweep 18 energy=-43.13937695780487  maxlinkdim=1100 maxerr=2.85E-05 time=31.475
After sweep 19 energy=-43.13961178697848  maxlinkdim=1200 maxerr=2.13E-05 time=34.358
After sweep 20 energy=-43.13978277004539  maxlinkdim=1300 maxerr=1.66E-05 time=40.303
After sweep 21 energy=-43.139905440830354  maxlinkdim=1400 maxerr=1.32E-05 time=47.113
After sweep 22 energy=-43.13999296414403  maxlinkdim=1500 maxerr=1.05E-05 time=77.066
After sweep 23 energy=-43.14005784808383  maxlinkdim=1600 maxerr=8.59E-06 time=112.110
After sweep 24 energy=-43.140106703575924  maxlinkdim=1700 maxerr=7.16E-06 time=108.542
After sweep 25 energy=-43.140144423773144  maxlinkdim=1800 maxerr=6.00E-06 time=129.374
After sweep 26 energy=-43.1401747502063  maxlinkdim=1900 maxerr=5.03E-06 time=122.471
After sweep 27 energy=-43.14019869351494  maxlinkdim=2000 maxerr=4.28E-06 time=91.310
After sweep 28 energy=-43.14019883942614  maxlinkdim=2000 maxerr=4.30E-06 time=89.987
After sweep 29 energy=-43.14019882547623  maxlinkdim=2000 maxerr=4.30E-06 time=93.095
After sweep 30 energy=-43.14019882981687  maxlinkdim=2000 maxerr=4.30E-06 time=92.245
Finished calculating correlation func. Starting to calculate spingap
After sweep 1 energy=-33.53856356207414  maxlinkdim=10 maxerr=8.68E-03 time=2.569
After sweep 2 energy=-37.18947283324892  maxlinkdim=20 maxerr=1.30E-02 time=3.274
After sweep 3 energy=-40.15499484838524  maxlinkdim=40 maxerr=9.34E-03 time=3.896
After sweep 4 energy=-41.30643095639395  maxlinkdim=75 maxerr=4.30E-03 time=5.436
After sweep 5 energy=-41.611562364700646  maxlinkdim=100 maxerr=3.35E-03 time=6.072
After sweep 6 energy=-41.855473328713536  maxlinkdim=150 maxerr=1.27E-03 time=6.252
After sweep 7 energy=-42.08243437931604  maxlinkdim=200 maxerr=8.81E-04 time=7.154
After sweep 8 energy=-42.38150255037841  maxlinkdim=250 maxerr=4.75E-04 time=7.396
After sweep 9 energy=-42.4292678320247  maxlinkdim=300 maxerr=3.49E-04 time=8.076
After sweep 10 energy=-42.43894055116361  maxlinkdim=350 maxerr=2.79E-04 time=8.596
After sweep 11 energy=-42.444090284239245  maxlinkdim=400 maxerr=2.25E-04 time=9.518
After sweep 12 energy=-42.44965906148579  maxlinkdim=500 maxerr=1.47E-04 time=11.169
After sweep 13 energy=-42.45249976034544  maxlinkdim=600 maxerr=1.08E-04 time=12.810
After sweep 14 energy=-42.454176757828186  maxlinkdim=700 maxerr=7.94E-05 time=15.344
After sweep 15 energy=-42.45521237008987  maxlinkdim=800 maxerr=5.94E-05 time=17.707
After sweep 16 energy=-42.455884442810515  maxlinkdim=900 maxerr=4.50E-05 time=22.054
After sweep 17 energy=-42.45633415405408  maxlinkdim=1000 maxerr=3.50E-05 time=26.172
After sweep 18 energy=-42.45664852511992  maxlinkdim=1100 maxerr=2.77E-05 time=31.212
After sweep 19 energy=-42.45687181271497  maxlinkdim=1200 maxerr=2.19E-05 time=36.273
After sweep 20 energy=-42.45703389534398  maxlinkdim=1300 maxerr=1.76E-05 time=40.043
After sweep 21 energy=-42.457155979759655  maxlinkdim=1400 maxerr=1.42E-05 time=46.260
After sweep 22 energy=-42.45724609854046  maxlinkdim=1500 maxerr=1.16E-05 time=53.235
After sweep 23 energy=-42.45731590001688  maxlinkdim=1600 maxerr=9.48E-06 time=60.289
After sweep 24 energy=-42.457369552476266  maxlinkdim=1700 maxerr=7.84E-06 time=67.363
After sweep 25 energy=-42.4574121494137  maxlinkdim=1800 maxerr=6.51E-06 time=75.913
After sweep 26 energy=-42.45744634285034  maxlinkdim=1900 maxerr=5.45E-06 time=83.772
After sweep 27 energy=-42.45747327667403  maxlinkdim=2000 maxerr=4.60E-06 time=91.357
After sweep 28 energy=-42.45747329241769  maxlinkdim=2000 maxerr=4.62E-06 time=94.183
After sweep 29 energy=-42.45747328638812  maxlinkdim=2000 maxerr=4.63E-06 time=93.951
After sweep 30 energy=-42.45747328464431  maxlinkdim=2000 maxerr=4.63E-06 time=93.775



